text	label
 2、临床症状和体征阳性者；	Multiple
 （9）患有肺结核和艾滋病等传染病；	Disease
 3，自愿接受方案要求的所有随访评估。	Compliance with Protocol
 （5）原位器官移植（如肝、肾、肺、心）或骨髓移植和干细胞移植；	Therapy or Surgery
 9）筛选前30天内参加了其他药物或医疗器械临床试验者；	Enrollment in other studies
 2)严重紫绀型先天性心脏病（如大动脉转位、法乐氏四联症等）；	Disease
 2.将接受靶向治疗的患者；	Therapy or Surgery
 3 CD4+T细胞计数较基线增长＜20%或CD4+T细胞计数仍＜200个/mm3；	Laboratory Examinations
 3.有异体基因器官/细胞移植史；	Therapy or Surgery
 （4）有明显前列腺增生、慢性前列腺炎、尿潴留病史患者；	Disease
 6. 研究首次给药前毒品检测阳性或试验前1年内有药物滥用史（如吗啡、大麻等）者。	Addictive Behavior
1.试验前签署知情同意书、并对试验内容、过程及可能出现的不良反应充分了解；	Consent
 （2）符合原发性膝关节骨关节炎诊断标准；	Diagnostic
 5.控制不良的重度高血压，即收缩压≥180mmHg和/或舒张压≥110mmHg；收缩压&lt;95mmHg的患者；	Multiple
 （4）确诊牛奶蛋白过敏标准：临床存在疑似牛奶蛋白过敏的症状，牛奶蛋白回避试验和标准化开放式牛奶蛋白激发试验阳性者.	Allergy Intolerance
  (2)体重指数(BMI)为18-26kg/m2;	Risk Assessment
 2.既往有腹部及盆腔手术史，比如胆囊切除术等（阑尾切除术、剖腹产术后未出现肠道并发症如肠梗阻的患者，及肠道息肉内镜下治疗除外）；	Multiple
 5、以前没有对转移性病变采取过全身治疗，完成辅助化疗12个月以上复发转移者；	Multiple
 （2）性别不限，年龄在18-85岁的患者；	Multiple
既往有对术中相关药物过敏的病史的患者；	Allergy Intolerance
 ⑤血流动力学不稳定。	Sign
 6) 近一年内接受减重手术；	Therapy or Surgery
 13.随机前3个月内出现过显著临床意义的出血症状或具有明确的出血倾向，如消化道出血、出血性胃溃疡、基线期大便潜血++及以上，或患有脉管炎等	Multiple
 （9）当前患者严重的不稳定的躯体疾病；	Disease
 3.经我院青光眼专科确诊的PACG患者;	Encounter
 4）单侧或双侧肾动脉狭窄的患者；	Disease
1)18到65岁（含），男女不限	Multiple
a合并有继发性帕金森综合征及帕金森叠加综合征	Disease
 2 获得家长知情同意	Consent
 2、eGFR&lt;60ml/min/1.73m2（采用CKD-EPI公式估算）非糖尿病非透析CKD患者；	Multiple
 （4）凝血功能正常，血小板＞100×10^9/L，男性血红蛋白≥120g/L，女性血红蛋白≥110g/L；	Multiple
 9.预期寿命小于1年者；	Life Expectancy
 2) BMI: 18-30kg/m2	Risk Assessment
 （9）根据研究者的判断、具有降低入组可能性或使入组复杂化的其他病变，如工作环境经常变动等易造成失访的情况；	Researcher Decision
 6. 在研究期间，受试者无法遵循饮食或药物禁忌者；	Multiple
 ⑷系统性或局部感染、足跟皲裂	Disease
1. 确诊恶性肿瘤后，规律化疗期间有间隔6月以上未入院随访的患者；	Multiple
 3.HBsAg阳性，且定量 &lt;1000 IU/mL 。	Laboratory Examinations
 5.激素治疗	Therapy or Surgery
年龄18-75岁	Age
 （2）B超或HSG显示有输卵管积水(未做处理的) ；	Diagnostic
 （6）中途自愿退出的；	Compliance with Protocol
 10）体格检查或心电图检查任何有临床意义的异常结果，由研究者判断会影响受试者安全或者不能完成本临床研究；	Multiple
 3. 卧床制动患者≥72小时；	Nursing
 7)肾功能损伤（BUN和/或Cr&gt;正常值上限）；肝功能损伤（ALT和/或AST&gt;1.5倍正常值上限）；	Multiple
(1)符合卵巢早衰诊断的患者（FSH &gt; 40 IU/L）；	Diagnostic
 6、入选前3个月内参加过其他药物临床试验，或入组前3个月内用过已知对主要脏器有损害的药物。	Multiple
 7. 妊娠哺乳期妇女或不排除妊娠可能的妇女；	Pregnancy-related Activity
 4.脏器功能衰竭	Organ or Tissue Status
 ●正在或最近3个月内接受试验药物治疗。	Enrollment in other studies
 4.受试者必须在试验前对本研究知情同意，并自愿签署书面的知情同意书。	Consent
 （4）无口服雌激素药物禁忌，如血栓性疾病史、肝肾功能异常；	Multiple
1. 合并有其他神经系统先天性疾病的（无论治疗与否），如蛛网膜囊肿、DANDY-WALKER综合征、CHIARI畸形、脊髓栓系、脊髓脊膜膨出、脊髓空洞症等	Disease
 ③ASA分级II-III级	Risk Assessment
 10)外周动脉血管和/或脑血管疾病；	Disease
 5.远处器官转移数目≤5个，且转移灶可测量。	Neoplasm Status
 8、自愿参加试验，签署知情同意书	Consent
 4. 本研究治疗开始前5年内患有除NSCLC以外的其他癌症的患者（除外单纯手术切除并且有至少连续5年无疾病生存期、已治愈的宫颈原位癌、已治愈的基底细胞癌和膀胱上皮癌）。	Multiple
 ⑤既往未接受速效救心丸治疗者。	Pharmaceutical Substance or Drug
 3．年龄18～75岁；	Age
 ④自愿受试，能接受入组后治疗及配合相关化验，并签署知情同意书。	Multiple
 5、年龄在40-80岁（包括40、80岁）；	Age
 2）患有CD19表达阳性的异基因造血干细胞移植后分子生物学复发的急性淋巴细胞白血病患者	Multiple
 3) 具备静脉采血通路；	Therapy or Surgery
 （4）右利手	Special Patient Characteristic
 7.正参加其它临床观察试验或60天内曾参与其他临床试验者	Enrollment in other studies
1）合并重度呼吸衰竭者，肺性脑病或进行人工机械通气治疗（无创或有创）等不能配合证候信息采集的患者；	Multiple
 （2）严重感染性疾病或病毒性疾病（HIV阳性，梅毒等）；	Disease
 （2）目前正在使用辅助支具或假肢，包括各种髋、膝、踝、足支具，矫形鞋和鞋垫（机能鞋，健康鞋，足弓垫等）。	Device
 （3）术前评估可耐受肺癌切除，PPOFEV1＜60%；	Multiple
 3.以疼痛为主诉，疼痛VAS评分，程度属于中度以上（VAS≥4）。	Multiple
 5. 按照NYHA标准III-IV级心功能不全或心脏彩超检查：LVEF（左室射血分数）＜50%；	Multiple
 （4）无顽固性腹水或中重度食道静脉曲张	Multiple
 3、左室射血分数&gt;35%。	Laboratory Examinations
 4、并HBV，HIV感染者	Disease
 2.能够阅读、理解并签署知情同意书；	Consent
 5.患者乳腺区域已接受过放射治疗。	Therapy or Surgery
 6.怀孕或哺乳期女性；	Pregnancy-related Activity
 7)正在使用聚乙二醇干扰素α序贯治疗并同意入组观察的患者	Multiple
1. 经病理学确诊的疤痕疙瘩患者；	Diagnostic
 (2) 长期应用麻醉性镇痛药、镇静剂或非甾体类抗炎药物史者；	Pharmaceutical Substance or Drug
 ④志愿参加本次测试并签署知情同意书者。	Consent
 4.酒精和药物滥用史;	Addictive Behavior
 ⑨ HIV抗体阳性，HBsAg+者抗病毒后乙肝DNA滴度在104copies/ml以下可入组。	Laboratory Examinations
 7. 研究者判断患者依从性差，无法按照要求完成研究。	Researcher Decision
 患者准备接受机械取栓	Therapy or Surgery
 3.原发肾脏疾病，如肾炎、氮质血症或肾功能衰竭；	Multiple
1)中枢神经系统疾病；	Disease
 7. 手术切除后3~7周，经独立影像学评估确定无残留病灶；	Diagnostic
 血液学、肝肾功能正常，心肺功能检查提示可耐受手术。	Multiple
 3.膝关节负重力线异常	Sign
 2.有免疫缺陷性疾病的患者	Disease
 9)4周内参加过其他药物临床试验的患者；	Enrollment in other studies
 （5）能在指导下完成相应的呼吸康复训练。	Capacity
 8.孕妇或哺乳期妇女	Pregnancy-related Activity
 （1）遗传学危险分层为高危（附件2）且标准诱导1疗程未缓解患者：复杂核型（≥3种）：－5；5q－；－7；7q－；11q23异常，除外t(9;22)；inv(3)；t(3;3)；t(6;9)；t(9;22)；正常核型伴有单独的FLT3－ITD	Laboratory Examinations
1）男女不限，18≤年龄≤75岁；	Multiple
1. 累及骨组织	Neoplasm Status
 ⑤准备妊娠、妊娠或哺乳期妇女；	Pregnancy-related Activity
 5)局麻药过敏者；	Allergy Intolerance
 7）自愿接受方案要求的所有随访评估	Compliance with Protocol
 3. 移植肝冷缺血时间超过15小时或热缺血时间超过15分钟；	Therapy or Surgery
1. 入组前一个月内服用过抗生素、益生元或质子泵抑制剂的患者；	Multiple
 6 有可能对睡眠质量影响显著的其他神经疾病	Disease
 （2）符合天疱疮的诊断标准（皮肤、黏膜出现红斑、水疱；组织病理为表皮内水疱；直接免疫荧光或间接免疫荧光为IgG或者C3在角质形成细胞间网状沉积）；	Diagnostic
   8) 不能坚持术后防晒。	Compliance with Protocol
 高危急性白血病；	Disease
 d)合并HBV、HIV或梅毒检测阳性者；	Laboratory Examinations
（1）带有心脏起搏器或脑深部刺激器的患者；	Device
1.原发性肝癌，单个肿瘤，5cm＜直径≤9cm	Neoplasm Status
 4）妊娠哺乳病人、育龄妇女孕检阳性；	Pregnancy-related Activity
 ③ 合并脑部重大疾病、严重心脏病等重要系统、器官等的重大疾病者；	Disease
 9) 妊娠期和哺乳期女性，或试验期间及试验后3个月内发生无保护性性行为，不能采取1种或以上避孕措施者；	Pregnancy-related Activity
 6) 血清肌酐&gt;2倍ULN（正常值上限）者；	Laboratory Examinations
（1）年龄在18-70岁，ASA I-III级；	Multiple
 ③ 根据上述各项检查，证实术前临床分期为cT3-4aN0-1M0期的食管癌患者（胸腹部增强 CT、颈部淋巴结超声等手段评估肿瘤有无明显外侵、纵隔淋巴结有无明显肿大、有无远处器官转移；若怀疑肿瘤原发灶为T4b 、纵隔淋巴结多发转移或存在远程转移灶等，则行全身 PET-CT、超声内镜等检查进一步明确临床分期）；	Multiple
 9. 有精神疾病或认知功能有障碍，不能配合和依从性差的患者。	Multiple
 ③BMI（体重÷身高2） 18.5~30 kg/m2	Risk Assessment
 9) 移植术前1周血清谷丙转氨酶（ALT）、谷草转氨酶（AST）或r-谷氨酰胺转移酶（GGT）≥3ULN（正常范围上限），且在移植时未降至正常	Multiple
 （5）肝功能正常或基本正常（指标升高程度不超过正常值2倍）；	Organ or Tissue Status
 4.有严重意识障碍的脑卒中患者(NIHSS评分&gt;23分)、精神病、痴呆等不能配合的患者；	Multiple
 4.有中心静脉置管反指征；	Device
 （2）年龄：20岁（含20岁）～70岁（含70岁）。	Age
 8)在服用研究药物前三个月内献血或大量失血（&gt; 450 mL）。	Blood Donation
 3.本次急性发作超过72小时	Disease
  (3)年龄大于18岁者；	Age
 3.心脏停搏史或猝死；	Disease
 6)有严重心血管、呼吸系统、肝肾或肌肉疾病病史；	Disease
 (4) 严重胃肠道病变；	Disease
1、创口处有感染，或感染虽已愈合但不足半年者.	Disease
1.最终诊断为其他心律失常类型的房颤患者。	Disease
 4. 专科医生检查存在肿瘤，并且肿瘤病变进一步发展或者对其的治疗将会影响神经修复治疗。	Multiple
 （2）资料不全者；	Data Accessible
 9. 过去4周内除慢性疼痛原发病外患有其他严重疾病；	Disease
 ⑦正在参加影响本研究结果评价的其它临床试验者。	Enrollment in other studies
 4.ASA评分为1-2。	Risk Assessment
 4、腹部手术史者（阑尾切除术、剖腹产、结扎术除外）	Therapy or Surgery
 10 患者存在酒精依赖；	Addictive Behavior
 (4)入院前1年内发生过急性心肌梗死；	Disease
 ② 应用恩替卡韦治疗120周，血清 HBsAg 水平&lt;1500IU/ml且 HBV DNA 阴性的患者；	Multiple
12岁以上（确定根尖孔完全闭合）	Multiple
 （2）年龄在18岁以下，65岁以上的患者；	Age
 1)心血管系统：不稳定或严重的心血管疾病，如冠心病、近期发作心肌梗塞、充血性心力衰竭、严重高血压、明显心律失常或心电图异常等，	Disease
 （5）既往有其它精神病史；	Disease
(1) 健康志愿者，年龄18-35岁，同批受试者年龄不宜相差10岁以上。	Multiple
 (4) 至少有一个第三天的冷冻优质胚胎	Receptor Status
 2. 血肿随时可能发生脑疝或高度怀疑可引起脑疝，非外科手术不能排除危险者；	Disease
 8. 病情危重，难以对药的有效性和安全性作确切评价者	Disease
 5. BMI指数18-30。	Risk Assessment
1.感染性骨不连。	Disease
 3.失访。	Compliance with Protocol
 ⑦愿意而且能够遵守本试验方案，按时接受相关治疗和诊断评价.	Compliance with Protocol
 （2）术前肝肾功能异常	Organ or Tissue Status
1）怀孕或哺乳期妇女（本疗法对未出生的孩子的安全性尚未知）；	Pregnancy-related Activity
 （4）具备惰性淋巴瘤的治疗指征；	Disease
 （2）性别不限	Gender
1.受伤后24小时内入院的患者	Encounter
1.排除消化性溃疡、心脑血管疾病、恶性肿瘤等其他疾病；	Disease
 3、签署知情同意书；	Consent
 4）基础FSH≤12U/L；	Laboratory Examinations
1. 1-90周岁多重耐药细菌感染患者（以本院或三甲以上外院药敏检测结果为据）；	Multiple
